date,smh_xlp_ratio,smh_xlp_yoy
2015-08-26,0.5991306933839508,-11.599205662893041
2015-08-27,0.6101330696270002,-10.112065053304754
2015-08-28,0.6166183337715987,-9.435377391437017
2015-08-31,0.6182989902613661,-9.831460683298198
2015-09-01,0.6116225030423718,-10.748340045278947
2015-09-02,0.6183756660495767,-9.96431709796023
2015-09-03,0.6203078114164786,-9.595008590561893
2015-09-04,0.6206772278358724,-9.458117698604518
2015-09-08,0.6311211053385831,-8.69130529859845
2015-09-09,0.6319284685613545,-8.110540310037118
2015-09-10,0.6328667202858731,-7.507699924691447
2015-09-11,0.6298294537761187,-8.052925756843488
2015-09-14,0.6333505764631493,-6.935784247242561
2015-09-15,0.635080464027887,-5.413032000375617
2015-09-16,0.6307689728032806,-6.727716766243141
2015-09-17,0.6267144273506466,-8.136892555717978
2015-09-18,0.6233557622306445,-9.66799384063578
2015-09-21,0.6183963664000961,-9.082598591192747
2015-09-22,0.6122614635766729,-9.128181996972817
2015-09-23,0.6068628893721273,-10.322175782137233
2015-09-24,0.6055850368402588,-10.407881946173891
2015-09-25,0.6049707048148711,-10.131730029787011
2015-09-28,0.6009831541140959,-11.207327118201505
2015-09-29,0.6053795089662776,-10.716895771045587
2015-09-30,0.6199996702936141,-8.00082115822347
2015-10-01,0.6158977506047719,-7.141099174420463
2015-10-02,0.6170932014717452,-6.344982464400295
2015-10-05,0.6174223537971494,-5.94576508164113
2015-10-06,0.6241869856854649,-4.434902261691076
2015-10-07,0.6278166170617208,-2.5559123238898085
2015-10-08,0.6284014543762227,-3.100188531448378
2015-10-09,0.6197697701354477,-3.121710760632157
2015-10-12,0.6190912958035368,4.133760116908669
2015-10-13,0.6152429486316581,3.5337402487907843
2015-10-14,0.6411021257526669,5.580972651194105
2015-10-15,0.6396598157943016,4.10090087029793
2015-10-16,0.6362022406529148,1.5513936801474504
2015-10-19,0.6338650098220018,1.3476844271650856
2015-10-20,0.6329517314233392,1.6775379020435688
2015-10-21,0.6340017352402847,-0.7849043595060778
2015-10-22,0.6405798651551258,1.672903120950986
2015-10-23,0.6488728062973682,1.6153616804841953
2015-10-26,0.6377604353274178,-0.12931699113718498
2015-10-27,0.6329470964086914,-2.291600342841782
2015-10-28,0.6429862009836688,-0.6115091997851985
2015-10-29,0.6261018951038548,-3.4466060309169655
2015-10-30,0.6374820265498925,0.546921082078411
2015-11-02,0.6396323900219663,-2.3518580393825372
2015-11-03,0.6482265327440804,-1.2156366782977268
2015-11-04,0.6552101387279842,0.419786462731464
2015-11-05,0.6383536648210231,-2.1413908024745854
2015-11-06,0.6582440519745381,1.2370389221719957
2015-11-09,0.6574073037133584,2.256552684739277
2015-11-10,0.645243801843436,0.04960429524678567
2015-11-11,0.6464071380993931,0.3314144669941177
2015-11-12,0.6468609676554979,0.6154409334921729
2015-11-13,0.645796315753741,0.5344095610166022
2015-11-16,0.643109757355672,-1.3031272636428115
2015-11-17,0.6498876689300764,0.9069738424976936
2015-11-18,0.6443870162891944,-0.8490948849209534
2015-11-19,0.6476762502883656,0.24120485091871924
2015-11-20,0.6548045501343918,-0.5872879515610219
2015-11-23,0.6417720380785704,-2.7265677093928575
2015-11-24,0.6468269242727152,-2.763271206641593
2015-11-25,0.6460803474987926,-2.723346657176018
2015-11-27,0.6467930447103376,-4.106378219589568
2015-11-30,0.662287463806097,-1.2209374954006647
2015-12-01,0.6644738491761426,-0.3904896795439927
2015-12-02,0.6652215118546282,-0.1686524156372382
2015-12-03,0.6642091657438575,-2.6922581945629576
2015-12-04,0.660523570264019,-3.449502381005576
2015-12-07,0.6532445158360839,-5.13260030390339
2015-12-08,0.6489984219801394,-4.643325340809435
2015-12-09,0.6483067594530245,-4.887016853788639
2015-12-10,0.6498744251067524,-4.077527979101614
2015-12-11,0.6444137289268393,-4.493890748333618
2015-12-14,0.6332817072368437,-5.941234803005468
2015-12-15,0.6391663739176604,-4.876595519003146
2015-12-16,0.6319919774590255,-5.5087861401654
2015-12-17,0.6316572208596904,-6.05308609292341
2015-12-18,0.6341999684744895,-5.522127495061802
2015-12-21,0.6380627270295585,-4.699690618179487
2015-12-22,0.6325649613629236,-6.161499322095887
2015-12-23,0.6313566788956984,-5.48724192295913
2015-12-24,0.6337313217072253,-5.467270379631206
2015-12-28,0.6330823688087901,-5.32556487520085
2015-12-29,0.6346121646658127,-5.127486043422191
2015-12-30,0.6306742260239099,-5.537816020382069
2015-12-31,0.627778863242322,-6.746640373983914
2016-01-04,0.6291555956225878,-6.589638264026021
2016-01-05,0.619332380042625,-7.039854219484032
